tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,monh
1141,3/14/2020 21:02,3/14/2020 21:21,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42277,Customer,1969,0,3
547,3/14/2020 21:09,3/14/2020 21:18,3206,Hilltop,40.7311689,-74.0575736,3638,Washington St,40.7242941,-74.0354826,42413,Subscriber,1990,1,3
510,3/14/2020 21:09,3/14/2020 21:18,3206,Hilltop,40.7311689,-74.0575736,3638,Washington St,40.7242941,-74.0354826,42178,Subscriber,1991,1,3
1587,3/14/2020 21:09,3/14/2020 21:36,3270,Jersey & 6th St,40.72528911,-74.04557168,3206,Hilltop,40.7311689,-74.0575736,42197,Customer,1999,1,3
329,3/14/2020 21:17,3/14/2020 21:22,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.7211236,-74.03805095,19976,Subscriber,1969,1,3
250,3/14/2020 21:17,3/14/2020 21:21,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.7177325,-74.043845,42228,Subscriber,1985,1,3
208,3/14/2020 21:25,3/14/2020 21:28,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,42487,Subscriber,1976,1,3
172,3/14/2020 21:28,3/14/2020 21:31,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42602,Subscriber,1979,1,3
200,3/14/2020 21:32,3/14/2020 21:35,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42495,Subscriber,1989,0,3
244,3/14/2020 21:39,3/14/2020 21:43,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42364,Subscriber,1958,2,3
736,3/14/2020 21:47,3/14/2020 21:59,3639,Harborside,40.7192517,-74.034234,3206,Hilltop,40.7311689,-74.0575736,42360,Subscriber,1983,2,3
991,3/14/2020 21:55,3/14/2020 22:12,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42580,Subscriber,1977,1,3
1104,3/14/2020 22:01,3/14/2020 22:19,3186,Grove St PATH,40.71958612,-74.04311746,3694,Jackson Square,40.71113,-74.0789,42602,Customer,1969,0,3
317,3/14/2020 22:03,3/14/2020 22:08,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42358,Subscriber,1988,2,3
276,3/14/2020 22:04,3/14/2020 22:08,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42264,Subscriber,1992,1,3
273,3/14/2020 22:09,3/14/2020 22:13,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,42565,Subscriber,1957,1,3
438,3/14/2020 22:10,3/14/2020 22:17,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,42250,Subscriber,1990,1,3
806,3/14/2020 22:16,3/14/2020 22:29,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42540,Customer,1991,1,3
788,3/14/2020 22:16,3/14/2020 22:29,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42178,Customer,1991,1,3
1145,3/14/2020 22:17,3/14/2020 22:36,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42531,Subscriber,1991,1,3
690,3/14/2020 22:18,3/14/2020 22:29,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42413,Customer,1991,1,3
869,3/14/2020 22:22,3/14/2020 22:37,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,42614,Customer,1969,0,3
382,3/14/2020 22:26,3/14/2020 22:32,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,42443,Subscriber,1983,1,3
369,3/14/2020 22:29,3/14/2020 22:35,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42130,Customer,1969,0,3
462,3/14/2020 22:30,3/14/2020 22:38,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42166,Subscriber,1971,2,3
444,3/14/2020 22:31,3/14/2020 22:38,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42409,Subscriber,1969,1,3
1729,3/14/2020 22:39,3/14/2020 23:08,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.7177325,-74.043845,42614,Customer,1969,0,3
530,3/14/2020 22:40,3/14/2020 22:49,3639,Harborside,40.7192517,-74.034234,3209,Brunswick St,40.7241765,-74.0506564,42326,Subscriber,1992,2,3
268,3/14/2020 23:08,3/14/2020 23:13,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42313,Subscriber,1984,2,3
185,3/14/2020 23:32,3/14/2020 23:35,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42526,Subscriber,1966,1,3
332,3/14/2020 23:34,3/14/2020 23:40,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42166,Subscriber,1983,1,3
200,3/14/2020 23:42,3/14/2020 23:46,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,42105,Subscriber,1994,2,3
220,3/14/2020 23:51,3/14/2020 23:55,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,42205,Customer,1969,0,3
130,3/14/2020 23:52,3/14/2020 23:54,3679,Bergen Ave,40.72210379,-74.071455,3194,McGinley Square,40.72533993,-74.06762213,42200,Subscriber,1984,1,3
140,3/15/2020 0:20,3/15/2020 0:22,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42446,Subscriber,1988,1,3
262,3/15/2020 0:29,3/15/2020 0:34,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42443,Subscriber,1964,1,3
135,3/15/2020 1:11,3/15/2020 1:13,3640,Journal Square,40.73367,-74.0625,3206,Hilltop,40.7311689,-74.0575736,42312,Subscriber,1991,1,3
438,3/15/2020 1:21,3/15/2020 1:28,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,42221,Subscriber,1992,1,3
230,3/15/2020 1:23,3/15/2020 1:27,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42203,Subscriber,1986,1,3
645,3/15/2020 1:25,3/15/2020 1:36,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42378,Customer,1991,1,3
140,3/15/2020 2:15,3/15/2020 2:17,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42296,Subscriber,1977,1,3
297,3/15/2020 3:07,3/15/2020 3:12,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42492,Subscriber,1976,1,3
510,3/15/2020 4:24,3/15/2020 4:32,3678,Fairmount Ave,40.72572614,-74.07195926,3186,Grove St PATH,40.71958612,-74.04311746,42115,Subscriber,1996,1,3
259,3/15/2020 4:56,3/15/2020 5:00,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42379,Subscriber,1969,1,3
372,3/15/2020 5:01,3/15/2020 5:07,3679,Bergen Ave,40.72210379,-74.071455,3694,Jackson Square,40.71113,-74.0789,42203,Subscriber,1969,1,3
193,3/15/2020 5:23,3/15/2020 5:27,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42324,Subscriber,1992,1,3
220,3/15/2020 5:31,3/15/2020 5:35,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3192,Liberty Light Rail,40.7112423,-74.0557013,42186,Customer,1969,0,3
511,3/15/2020 5:50,3/15/2020 5:58,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42324,Subscriber,1997,2,3
125,3/15/2020 6:32,3/15/2020 6:34,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,40851,Customer,1969,0,3
166,3/15/2020 7:00,3/15/2020 7:03,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42432,Subscriber,1980,1,3
189,3/15/2020 7:30,3/15/2020 7:33,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,42205,Customer,1969,0,3
407,3/15/2020 7:49,3/15/2020 7:56,3213,Van Vorst Park,40.71848892,-74.04772663,3275,Columbus Drive,40.7183552,-74.03891444,42181,Subscriber,1987,1,3
443,3/15/2020 7:49,3/15/2020 7:57,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42366,Customer,1962,1,3
561,3/15/2020 8:13,3/15/2020 8:22,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42248,Subscriber,1987,1,3
123,3/15/2020 8:14,3/15/2020 8:16,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,42425,Subscriber,1962,1,3
428,3/15/2020 8:16,3/15/2020 8:23,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42497,Subscriber,1983,1,3
143,3/15/2020 8:37,3/15/2020 8:39,3279,Dixon Mills,40.72163014,-74.04996783,3272,Jersey & 3rd,40.72333159,-74.04595256,40910,Subscriber,1984,1,3
295,3/15/2020 8:40,3/15/2020 8:45,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42445,Customer,1986,1,3
378,3/15/2020 8:41,3/15/2020 8:47,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42251,Subscriber,1981,1,3
178,3/15/2020 8:47,3/15/2020 8:50,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42166,Subscriber,1967,1,3
234,3/15/2020 8:50,3/15/2020 8:54,3213,Van Vorst Park,40.71848892,-74.04772663,3275,Columbus Drive,40.7183552,-74.03891444,42446,Subscriber,1964,2,3
202,3/15/2020 8:52,3/15/2020 8:56,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42524,Subscriber,1980,1,3
207,3/15/2020 8:52,3/15/2020 8:56,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42224,Subscriber,1984,1,3
159,3/15/2020 8:55,3/15/2020 8:58,3272,Jersey & 3rd,40.72333159,-74.04595256,3279,Dixon Mills,40.72163014,-74.04996783,40910,Subscriber,1984,1,3
348,3/15/2020 8:55,3/15/2020 9:01,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42550,Subscriber,1994,2,3
765,3/15/2020 8:58,3/15/2020 9:11,3268,Lafayette Park,40.71346383,-74.06285852,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42546,Subscriber,1977,1,3
544,3/15/2020 8:59,3/15/2020 9:08,3267,Morris Canal,40.71241882,-74.03852552,3279,Dixon Mills,40.72163014,-74.04996783,42380,Subscriber,1970,1,3
220,3/15/2020 9:00,3/15/2020 9:03,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42317,Subscriber,1994,1,3
490,3/15/2020 9:00,3/15/2020 9:08,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,42541,Subscriber,1990,1,3
758,3/15/2020 9:02,3/15/2020 9:14,3679,Bergen Ave,40.72210379,-74.071455,3639,Harborside,40.7192517,-74.034234,42495,Subscriber,1991,1,3
937,3/15/2020 9:03,3/15/2020 9:19,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3639,Harborside,40.7192517,-74.034234,42323,Customer,1987,2,3
773,3/15/2020 9:03,3/15/2020 9:16,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3187,Warren St,40.7211236,-74.03805095,42199,Customer,1986,2,3
667,3/15/2020 9:06,3/15/2020 9:17,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42221,Customer,1969,0,3
650,3/15/2020 9:07,3/15/2020 9:18,3193,Lincoln Park,40.7246051,-74.07840595,3483,Montgomery St,40.71942,-74.05099,42550,Subscriber,1987,1,3
195,3/15/2020 9:09,3/15/2020 9:12,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42524,Subscriber,1980,1,3
278,3/15/2020 9:10,3/15/2020 9:15,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,42467,Subscriber,1979,1,3
474,3/15/2020 9:13,3/15/2020 9:21,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42524,Subscriber,1989,1,3
203,3/15/2020 9:20,3/15/2020 9:23,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,42198,Subscriber,1970,1,3
765,3/15/2020 9:22,3/15/2020 9:35,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978,-74.04963791,42286,Subscriber,1984,2,3
726,3/15/2020 9:23,3/15/2020 9:35,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978,-74.04963791,42406,Customer,1984,1,3
968,3/15/2020 9:36,3/15/2020 9:52,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42575,Subscriber,1982,2,3
479,3/15/2020 9:36,3/15/2020 9:44,3278,Monmouth and 6th,40.72568548,-74.04879034,3202,Newport PATH,40.7272235,-74.0337589,42142,Subscriber,1986,2,3
165,3/15/2020 9:36,3/15/2020 9:39,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42119,Subscriber,1989,0,3
640,3/15/2020 9:39,3/15/2020 9:50,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3211,Newark Ave,40.72152515,-74.04630454,42480,Subscriber,1984,2,3
360,3/15/2020 9:40,3/15/2020 9:46,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,42175,Subscriber,1991,1,3
161,3/15/2020 9:41,3/15/2020 9:43,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,42519,Subscriber,1976,1,3
133,3/15/2020 9:43,3/15/2020 9:45,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42224,Subscriber,1986,1,3
397,3/15/2020 9:43,3/15/2020 9:49,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,42499,Subscriber,1984,1,3
347,3/15/2020 9:47,3/15/2020 9:53,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42225,Subscriber,1966,1,3
396,3/15/2020 9:53,3/15/2020 9:59,3275,Columbus Drive,40.7183552,-74.03891444,3279,Dixon Mills,40.72163014,-74.04996783,42128,Subscriber,1985,1,3
144,3/15/2020 9:56,3/15/2020 9:59,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42314,Subscriber,1977,1,3
195,3/15/2020 10:00,3/15/2020 10:03,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,42224,Subscriber,1986,1,3
568,3/15/2020 10:02,3/15/2020 10:12,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,42142,Subscriber,1986,2,3
2161,3/15/2020 10:04,3/15/2020 10:40,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42432,Customer,1969,0,3
358,3/15/2020 10:08,3/15/2020 10:14,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,32436,Subscriber,1981,1,3
325,3/15/2020 10:10,3/15/2020 10:15,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,42276,Subscriber,1961,2,3
92,3/15/2020 10:10,3/15/2020 10:11,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,42401,Subscriber,1964,2,3
249,3/15/2020 10:18,3/15/2020 10:22,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42211,Subscriber,1984,1,3
134,3/15/2020 10:22,3/15/2020 10:24,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,42142,Subscriber,1977,1,3
323,3/15/2020 10:27,3/15/2020 10:32,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42438,Subscriber,1993,1,3
262,3/15/2020 10:28,3/15/2020 10:32,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42287,Customer,1969,0,3
223,3/15/2020 10:28,3/15/2020 10:31,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42276,Subscriber,1964,2,3
279,3/15/2020 10:28,3/15/2020 10:33,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,42225,Subscriber,1966,1,3
472,3/15/2020 10:29,3/15/2020 10:37,3268,Lafayette Park,40.71346383,-74.06285852,3280,Astor Place,40.7192822,-74.07126188,42582,Subscriber,1985,1,3
740,3/15/2020 10:29,3/15/2020 10:42,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42613,Subscriber,1977,1,3
451,3/15/2020 10:30,3/15/2020 10:38,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42600,Customer,1987,2,3
442,3/15/2020 10:31,3/15/2020 10:38,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42501,Customer,1986,2,3
435,3/15/2020 10:31,3/15/2020 10:39,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,42173,Subscriber,1986,1,3
158,3/15/2020 10:36,3/15/2020 10:38,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42166,Subscriber,1973,2,3
69,3/15/2020 10:36,3/15/2020 10:38,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,42215,Subscriber,1959,1,3
316,3/15/2020 10:42,3/15/2020 10:48,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42139,Customer,1989,1,3
2279,3/15/2020 10:42,3/15/2020 11:20,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42425,Subscriber,1981,1,3
801,3/15/2020 10:49,3/15/2020 11:02,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42246,Subscriber,1980,1,3
135,3/15/2020 10:49,3/15/2020 10:51,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42166,Subscriber,1973,2,3
520,3/15/2020 10:55,3/15/2020 11:03,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42378,Customer,1991,1,3
465,3/15/2020 10:56,3/15/2020 11:04,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,42401,Subscriber,1993,1,3
413,3/15/2020 10:59,3/15/2020 11:06,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,42173,Customer,1969,0,3
439,3/15/2020 10:59,3/15/2020 11:07,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,42359,Customer,1969,0,3
631,3/15/2020 11:00,3/15/2020 11:10,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,42107,Subscriber,1982,2,3
366,3/15/2020 11:01,3/15/2020 11:07,3681,Grand St,40.71517768,-74.03768331,3272,Jersey & 3rd,40.72333159,-74.04595256,42477,Subscriber,1993,1,3
191,3/15/2020 11:02,3/15/2020 11:05,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42526,Subscriber,1966,1,3
2220,3/15/2020 11:04,3/15/2020 11:41,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42155,Customer,1996,2,3
581,3/15/2020 11:06,3/15/2020 11:16,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42230,Customer,1984,2,3
193,3/15/2020 11:07,3/15/2020 11:10,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42205,Subscriber,1979,2,3
2231,3/15/2020 11:08,3/15/2020 11:45,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42401,Subscriber,1977,1,3
559,3/15/2020 11:10,3/15/2020 11:20,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42613,Subscriber,1989,1,3
10465,3/15/2020 11:11,3/15/2020 14:05,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42107,Subscriber,1982,2,3
746,3/15/2020 11:11,3/15/2020 11:24,3201,Dey St,40.737711,-74.066921,3279,Dixon Mills,40.72163014,-74.04996783,42407,Subscriber,1995,0,3
193,3/15/2020 11:12,3/15/2020 11:16,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42314,Subscriber,1989,1,3
203,3/15/2020 11:13,3/15/2020 11:16,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42128,Subscriber,1985,1,3
393,3/15/2020 11:15,3/15/2020 11:21,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42133,Customer,1969,0,3
836,3/15/2020 11:16,3/15/2020 11:30,3194,McGinley Square,40.72533993,-74.06762213,3639,Harborside,40.7192517,-74.034234,42281,Subscriber,1975,1,3
400,3/15/2020 11:17,3/15/2020 11:23,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,42416,Subscriber,1984,2,3
531,3/15/2020 11:19,3/15/2020 11:28,3272,Jersey & 3rd,40.72333159,-74.04595256,3192,Liberty Light Rail,40.7112423,-74.0557013,42291,Subscriber,1961,1,3
410,3/15/2020 11:20,3/15/2020 11:26,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,42344,Customer,1969,0,3
982,3/15/2020 11:21,3/15/2020 11:37,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.7183552,-74.03891444,42425,Subscriber,1981,1,3
979,3/15/2020 11:21,3/15/2020 11:37,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.7183552,-74.03891444,42366,Subscriber,1976,2,3
831,3/15/2020 11:22,3/15/2020 11:36,3194,McGinley Square,40.72533993,-74.06762213,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42200,Subscriber,1984,1,3
231,3/15/2020 11:27,3/15/2020 11:31,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,42278,Subscriber,1984,2,3
373,3/15/2020 11:30,3/15/2020 11:36,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,42133,Customer,1969,0,3
3379,3/15/2020 11:30,3/15/2020 12:27,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42527,Customer,1969,0,3
3353,3/15/2020 11:31,3/15/2020 12:27,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42182,Customer,1969,0,3
177,3/15/2020 11:33,3/15/2020 11:36,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42412,Subscriber,1994,1,3
1731,3/15/2020 11:34,3/15/2020 12:03,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42291,Subscriber,1978,1,3
515,3/15/2020 11:37,3/15/2020 11:46,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,42178,Customer,1990,1,3
519,3/15/2020 11:38,3/15/2020 11:46,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,42433,Subscriber,1982,1,3
397,3/15/2020 11:38,3/15/2020 11:44,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,42230,Customer,1991,1,3
1525,3/15/2020 11:38,3/15/2020 12:04,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42532,Customer,1969,0,3
